date,regime,market_return,standardized_market_return
2013-06-07,0,0.003940833628307239,0.615046331940273
2013-06-10,0,-0.0016421802303543287,-0.3139966890810913
2013-06-11,0,-0.008719571022569383,-1.4917119319597025
2013-06-12,0,-0.003522436455202427,-0.6268812649839491
2013-06-13,0,0.006789720151510925,1.089116110212096
2013-06-14,0,0.001811697389582867,0.26074680600917294
2013-06-17,0,0.003829292925853933,0.5964853693853803
2013-06-18,0,0.0022599260514977295,0.33533442493970844
2013-06-19,0,-0.008964429500039395,-1.5324576770698477
2013-06-20,0,-0.02531776196749904,-4.253738652535261
2013-06-21,0,-0.0010433405829366582,-0.214346605948814
2013-06-24,0,-0.011085156831764132,-1.8853579164220136
2013-06-25,0,0.006426932033174437,1.0287462494195976
2013-06-26,0,0.008182260094239547,1.3208421184286805
2013-06-27,0,0.010474544125294184,1.7022902994941977
2013-06-28,0,0.0016012458314047183,0.2257265541634516
2013-07-01,0,0.004399653361686929,0.6913963611528949
2013-07-02,0,0.001239905214923309,0.16559756533194453
2013-07-03,0,-0.004409749051538936,-0.7745347718459946
2013-07-04,0,0.0023526129938486796,0.3507580221420273
2013-07-05,0,-0.00012679514850754136,-0.061828600286993836
2013-07-08,0,0.0007937257300370093,0.09135094029206002
2013-07-09,0,0.005845951875816135,0.9320680798484725
2013-07-10,0,0.0009716184920219529,0.12095323632718882
2013-07-11,0,0.01310210706829853,2.1395306639803717
2013-07-12,0,0.0010369048255400525,0.13181722736474724
2013-07-15,0,0.0033698036156760923,0.5200239190537879
2013-07-16,0,5.183003397346564e-05,-0.03210442560933487
2013-07-17,0,0.003527388360436068,0.546246853663122
2013-07-18,0,0.0041050704873888625,0.6423762135395337
2013-07-19,0,-3.856209993712279e-05,-0.04714615455553403
2013-07-22,0,0.0029368348191701086,0.44797562239949024
2013-07-23,0,0.0009925157006599682,0.12443064231891063
2013-07-24,0,-0.005176451831244588,-0.9021181676095827
2013-07-25,0,0.00010980559344104801,-0.022456986022631263
2013-07-26,0,-0.00063304635034096,-0.14607147659963998
2013-07-29,0,-0.004185671367313404,-0.7372470605906501
2013-07-30,0,0.000245300421850736,9.00697263375557e-05
2013-07-31,0,-0.0023764098819330282,-0.43617638465320074
2013-08-01,0,0.004804520352265429,0.7587683687389646
2013-08-02,0,0.0018864635542004016,0.2731882910573772
2013-08-05,0,-0.00030779129341209634,-0.09194731564616729
2013-08-06,0,-0.003453107958610091,-0.6153446366416985
2013-08-07,0,-0.0036926146451100816,-0.6551998154418657
2013-08-08,0,0.0035243229488583494,0.545736752971106
2013-08-09,0,0.0014398932100164075,0.1988766249640551
2013-08-12,0,-2.5072422413230377e-06,-0.04114643562876938
2013-08-13,0,-0.0011065863088066008,-0.22487102908592346
2013-08-14,0,-0.0007811338543492697,-0.1707140201401598
2013-08-15,0,-0.009693757570696137,-1.6538217236640398
2013-08-16,0,-0.004048476636092901,-0.7144171320273228
2013-08-19,0,-0.00668115176951165,-1.152508192024357
2013-08-20,0,0.003066185056967219,0.46950018578677666
2013-08-21,0,-0.004494516821016203,-0.7886405768169469
2013-08-22,0,0.0033848030134156493,0.5225198981328725
2013-08-23,0,0.0050945852016223815,0.8070366931173127
2013-08-26,0,-0.0006485487027988012,-0.14865115000274765
2013-08-27,0,-0.00896335487027956,-1.532278852996716
2013-08-28,0,-0.0020751913155199085,-0.3860520227919072
2013-08-29,0,0.003215987064560777,0.49442803178770856
2013-08-30,0,-0.003043265850635346,-0.5471447432196352
2013-09-02,0,0.002369309296062627,0.35353637509643854
2013-09-03,0,-0.000513962207205243,-0.1262552456363391
2013-09-04,0,0.0038003736190573402,0.5916730438507647
2013-09-05,0,-0.00024819840615165624,-0.08203074416463105
2013-09-06,0,0.00428261127465861,0.6719199391213182
2013-09-09,0,0.009588816340460294,1.55490051364439
2013-09-10,0,0.004989719947475791,0.7895865604508181
2013-09-11,0,0.0027329704732944604,0.4140515175046008
2013-09-12,0,-0.0015756865566020517,-0.3029317902458887
2013-09-13,0,0.0009965913884412037,0.1251088583120779
2013-09-16,0,0.006651694408322984,1.066147896864192
2013-09-17,0,0.0018364793977168835,0.26487066317425656
2013-09-18,0,0.009325051078932134,1.511008579715113
2013-09-19,0,0.0045267226311262124,0.7125413593469619
2013-09-20,0,-0.004809292473242699,-0.8410209094279393
2013-09-23,0,-0.0013575035205247166,-0.2666249796048176
2013-09-24,0,-0.0012960006389111545,-0.25639057496562134
2013-09-25,0,-0.00021281281289705633,-0.07614239437898895
2013-09-26,0,0.000997124633089108,0.12519759304051925
2013-09-27,0,-0.0018756030860426543,-0.35283948627165823
2013-09-30,0,-0.004654669390623023,-0.8152908110557568
2013-10-01,0,0.006026017322986044,0.962031922184411
2013-10-02,0,-0.0003521365190356063,-0.09932659562363384
2013-10-03,0,-0.0036009433599112906,-0.6399452289589991
2013-10-04,0,0.002473865520947527,0.3709350836600858
2013-10-07,0,-0.003252712264710478,-0.5819977337728596
2013-10-08,0,-0.005269742842609493,-0.9176422850892709
2013-10-09,0,-0.0012049531063089592,-0.24123978421233402
2013-10-10,0,0.011595074127655081,1.8887524156366091
2013-10-11,0,0.005989800508996867,0.9560052528742368
2013-10-14,0,0.0014430132905360548,0.19939582285701857
2013-10-15,0,-0.0017446910605438681,-0.33105503315432794
2013-10-16,0,0.006565853305583724,1.0518634835642031
2013-10-17,0,0.007106716606598007,1.1418659961594984
2013-10-18,0,0.004459193244059678,0.701304112340906
2013-10-21,0,-0.0005158904139884402,-0.1265761094386448
2013-10-22,0,0.004395145126218391,0.6906461669378711
2013-10-23,0,-0.002581082808996349,-0.4702350417323322
2013-10-24,0,0.0015145850166231045,0.21130573644615783
2013-10-25,0,0.0012222620910618432,0.16266165624995635
2013-10-28,0,0.00022567237998873945,-0.0031761402043278615
2013-10-29,0,0.0007032438674015818,0.0762942800116913
2013-10-30,0,-0.0023259108005181384,-0.4277730705393181
2013-10-31,0,-0.00338642219570936,-0.6042477731567022
2013-11-01,0,-0.001839377943933873,-0.3468114311183546
2013-11-04,0,0.0027797717861351547,0.4218395033792603
2013-11-05,0,-0.00517136822244274,-0.9012722282301504
2013-11-06,0,0.000819189290214195,0.09558821132019307
2013-11-07,0,-0.007432568687893359,-1.2775479396540117
2013-11-08,0,-0.0004163618730534391,-0.11001403406341563
2013-11-11,0,0.0009426970307613636,0.11614055227837443
2013-11-12,0,-0.002253941933667325,-0.41579707062758
2013-11-13,0,0.0019883819772167576,0.29014805544519984
2013-11-14,0,0.0049370134997142046,0.7808159289074696
2013-11-15,0,0.004252191750286105,0.6668579694510798
2013-11-18,0,0.0010074080226271098,0.12690880342340283
2013-11-19,0,-0.0031683740447937094,-0.5679634081196141
2013-11-20,0,-0.00290169588685345,-0.5235867528281608
2013-11-21,0,0.002320841400390394,0.34547106102812014
2013-11-22,0,0.002361341752967705,0.35221053380454553
2013-11-25,0,-3.617059351299634e-05,-0.04674819524371619
2013-11-26,0,7.248568623084984e-05,-0.02866721587635251
2013-11-27,0,0.002150788246401225,0.3171733172080496
2013-11-28,0,0.0009197495231358266,0.11232196569609958
2013-11-29,0,-0.00046020222074008024,-0.11730929968311951
2013-12-02,0,-0.004323298798733899,-0.7601489927547518
2013-12-03,0,-0.002829162168270438,-0.5115167586020619
2013-12-04,0,-0.002363412386376573,-0.4340135326805611
2013-12-05,0,-0.0002130850159668851,-0.07618769040882643
2013-12-06,0,0.004912815943429261,0.7767893276198117
2013-12-09,0,0.002683623108190214,0.4058398550734271
2013-12-10,0,-0.000976990165851055,-0.20330554578028093
2013-12-11,0,-0.008110022403994588,-1.3902798194132566
2013-12-12,0,-0.003413779927434324,-0.6088002443440379
2013-12-13,0,0.0009728462977100949,0.12115754968456463
2013-12-16,0,0.003717746391127974,0.5779234363094854
2013-12-17,0,-0.00019653177656976385,-0.07343314386344527
2013-12-18,0,0.00703859965983844,1.130530976114352
2013-12-19,0,-0.0020393175629990546,-0.38008244072367703
2013-12-20,0,0.004515461835751311,0.7106675034657034
2013-12-23,0,0.0033902590064487257,0.5234278042170133
2013-12-24,0,0.0011835529597981286,0.15622025216951307
2013-12-25,0,-3.654944121775916e-05,-0.04681123750459001
2013-12-26,0,0.001076153897532095,0.13834848043681353
2013-12-27,0,0.0012675158535124132,0.17019212155848054
2013-12-30,0,0.0014378997715548292,0.19854490626561558
2013-12-31,0,0.0006988394679146359,0.07556136465293953
2014-01-01,0,5.441625206548117e-07,-0.040638665744940634
2014-01-02,0,-0.005229231735563622,-0.9109010227124231
2014-01-03,0,0.000475863877941618,0.03845704770750117
2014-01-06,0,-0.0015307649804419455,-0.29545660249222055
2014-01-07,0,0.00293641565622188,0.44790587146897476
2014-01-08,0,1.4679471775003173e-05,-0.03828647555785066
2014-01-09,0,-0.0010893024271259489,-0.2219948998019782
2014-01-10,0,0.005237446854266681,0.8308096273640823
2014-01-13,0,-0.003253197724146906,-0.5820785167894919
2014-01-14,0,0.003564070804006092,0.5523510061971282
2014-01-15,0,0.003151246608709468,0.48365487767971943
2014-01-16,0,0.0001941954969122195,-0.008414059952704942
2014-01-17,0,-0.001519618507879894,-0.2936017705313945
2014-01-20,0,-0.00022960978035604373,-0.07893749856234777
2014-01-21,0,0.0022913830342300876,0.34056903316561266
2014-01-22,0,0.0016098890393731135,0.22716482966223367
2014-01-23,0,-0.004607125031572179,-0.8073791783635699
2014-01-24,0,-0.011925931735717921,-2.025267305247252
2014-01-27,0,-0.0067926888229330575,-1.1710685473610507
2014-01-28,0,0.004467310495294563,0.7026548658587297
2014-01-29,0,-0.003337460550132243,-0.5961002964939726
2014-01-30,0,0.004275927666470969,0.6708077513855962
2014-01-31,0,-0.001962596032051367,-0.367315572380973
2014-02-03,0,-0.011435815764958501,-1.9437094166851931
2014-02-04,0,0.0018253879639863247,0.2630249899659571
2014-02-05,0,-0.0009905481628149416,-0.20556166815024177
2014-02-06,0,0.007464298084779919,1.2013694445050573
2014-02-07,0,0.007231636716823586,1.162653362898745
2014-02-10,0,0.0019350314272968184,0.28127024189761646
2014-02-11,0,0.005608509701687492,0.892556446821067
2014-02-12,0,0.0018288354917772697,0.2635986768159343
2014-02-13,0,0.00258003207228259,0.3886017590581283
2014-02-14,0,0.00293957955855495,0.4484323615433584
2014-02-17,0,0.001254237855380369,0.16798259247436903
2014-02-18,0,0.0029223174933564965,0.4455598626373852
2014-02-19,0,-0.001973124582972574,-0.3690675789140825
2014-02-20,0,0.0009118999202871403,0.11101575028467846
2014-02-21,0,0.0026807556296673416,0.40536269148812265
2014-02-24,0,0.0032797582376622005,0.505039892121945
2014-02-25,0,0.0008278897244729855,0.09703600957622717
2014-02-26,0,0.0009191382361218969,0.11222024430537594
2014-02-27,0,0.002648191793749055,0.39994389704063377
2014-02-28,0,0.002164604694397976,0.319472447196196
2014-03-03,0,-0.005850508004329125,-1.014284678249534
2014-03-04,0,0.009387702910554286,1.5214341757097323
2014-03-05,0,-3.425360716524661e-06,-0.041299215396731724
2014-03-06,0,0.0010877327456461972,0.14027526197528029
2014-03-07,0,-0.0027714223518437663,-0.5019085479036357
2014-03-10,0,-0.003112281098349512,-0.5586292452925492
2014-03-11,0,-0.0013220755015490582,-0.26072956995490526
2014-03-12,0,-0.0012260399504695706,-0.24474874655753545
2014-03-13,0,-0.0043029757122818426,-0.7567671237299052
2014-03-14,0,-0.0012912592059961092,-0.25560157546268625
2014-03-17,0,0.0035386893029321297,0.548127390237582
2014-03-18,0,0.005469468608172679,0.8694192738110605
2014-03-19,0,-0.004812764818141435,-0.8415987259758503
2014-03-20,0,-0.0013127758392607492,-0.2591820569869041
2014-03-21,0,0.0011380592130279753,0.1486498522015186
2014-03-24,0,-0.002367064216895143,-0.4346212165844738
2014-03-25,0,0.0032547733287601743,0.5008822711964174
2014-03-26,0,-0.002138851498343386,-0.3966454137571366
2014-03-27,0,0.0015523961675648179,0.21759771185379287
2014-03-28,0,0.00309259860581802,0.47389553995237177
2014-03-31,0,0.0064614156577836755,1.03448450685434
2014-04-01,0,0.004650665136509658,0.7331660474723103
2014-04-02,0,0.0013158519801100056,0.17823550855617354
2014-04-03,0,-0.0020329943468774037,-0.3790302241329702
2014-04-04,0,-0.0030274096702198384,-0.544506190973839
2014-04-07,0,-0.004207738649662562,-0.7409191730335715
2014-04-08,0,0.0034312130543603936,0.5302427742955634
2014-04-09,0,0.004267026712780886,0.669326585636137
2014-04-10,0,-0.006469579979918849,-1.1173015277490663
2014-04-11,0,-0.006316255378537439,-1.0917875035194309
2014-04-14,0,0.0016258366657180279,0.22981859899411763
2014-04-15,0,0.0011252558315083204,0.1465193018307981
2014-04-16,0,0.005623987463698477,0.895132028243819
2014-04-17,0,0.0014032523813158227,0.19277939736432306
2014-04-18,0,0.0003809066521990534,0.022655663346827396
2014-04-21,0,0.001410410493517178,0.19397054507642122
2014-04-22,0,0.00301710919502568,0.46133370291719533
2014-04-23,0,-0.001718833956106891,-0.3267522742808701
2014-04-24,0,0.0005071379329328774,0.04366121579022797
2014-04-25,0,-0.005908449911259206,-1.0239265178760912
2014-04-28,0,0.0005794508584639702,0.05569446888525165
2014-04-29,0,0.0029393142470409916,0.44838821230485043
2014-04-30,0,0.0022854034599625096,0.339574000396107
2014-05-01,0,0.0013964447904263988,0.19164657825158238
2014-05-02,0,0.0010580303479259423,0.13533262597110976
2014-05-05,0,4.309796428719759e-05,-0.03355748816774385
2014-05-06,0,-0.0026941595342171,-0.489051606596005
2014-05-07,0,0.002517752285152586,0.3782380732338382
2014-05-08,0,0.0004759287808102974,0.03846784788796237
2014-05-09,0,0.00011709573680972474,-0.02124386762630008
2014-05-12,0,0.006156311640066092,0.9837135853553106
2014-05-13,0,-0.00041394352346429963,-0.1096116079070316
2014-05-14,0,-0.0005154813148239179,-0.12650803317494086
2014-05-15,0,-0.0033453180829858264,-0.597407831500131
2014-05-16,0,0.0023569589849435136,0.35148121803555216
2014-05-19,0,0.0018773488418452945,0.2716715547360098
2014-05-20,0,-0.004035636043402524,-0.7122803895210749
2014-05-21,0,0.001704879113390656,0.2429716801495182
2014-05-22,0,0.00264871612742118,0.400031148935597
2014-05-23,0,0.003831148633278325,0.5967941689111086
2014-05-26,0,0.0006403740242538536,0.06583240574668506
2014-05-27,0,0.002873942236382132,0.4375099641381322
2014-05-28,0,0.00029774199174205097,0.008816624191780024
2014-05-29,0,0.0021692928660719257,0.3202525837470441
2014-05-30,0,-0.0007771801430613845,-0.17005610168032212
2014-06-02,0,0.00010311769027063767,-0.023569888466191725
2014-06-03,0,-0.00031924639417917343,-0.09385350497189122
2014-06-04,0,0.0006098284109300245,0.06074945420836955
2014-06-05,0,0.006457150872604856,1.03377482405454
2014-06-06,0,0.004051635270582143,0.6334843109743934
2014-06-09,0,0.0003481170125982036,0.01719929397283515
2014-06-10,0,-0.0008635699941668795,-0.18443182960944388
2014-06-11,0,-0.001940455869031088,-0.3636313322090891
2014-06-12,0,-0.001804066530946713,-0.340935425321373
2014-06-13,0,0.00042656872644235565,0.030254073896227196
2014-06-16,0,-0.0005889679841900253,-0.13873660344917865
2014-06-17,0,0.0010463919281552658,0.1333959313940599
2014-06-18,0,0.003526615341083916,0.5461182191563104
2014-06-19,0,0.0034320915869332945,0.5303889667601097
2014-06-20,0,0.0003447534471497815,0.016639578900525746
2014-06-23,0,-0.0008144044740182488,-0.176250427140219
2014-06-24,0,-0.001497477615802778,-0.2899174090405987
2014-06-25,0,0.0007879694167587381,0.09039305933145778
2014-06-26,0,0.00031589912916669683,0.011838067848045114
2014-06-27,0,0.0020424797148103748,0.299150204971736
2014-06-30,0,0.0010942238239581626,0.141355411721869
2014-07-01,0,0.0034509632001926693,0.5335293029723933
2014-07-02,0,-0.0002238443519771871,-0.07797810080082057
2014-07-03,0,0.0015295143959504153,0.21379006409128817
2014-07-04,0,-4.9466289473376615e-05,-0.048960669340023466
2014-07-07,0,-0.002805935068097265,-0.5076516463417776
2014-07-08,0,-0.0026400702866312244,-0.4800508698516399
2014-07-09,0,0.0010546512143399078,0.13477032027839975
2014-07-10,0,-0.002485862125079441,-0.4543898165386601
2014-07-11,0,-8.736189392339888e-05,-0.05526669825790968
2014-07-14,0,0.003023942906703081,0.4624708686671445
2014-07-15,0,-0.0018804081975519083,-0.35363908222931045
2014-07-16,0,0.001533591255424105,0.21446847506027406
2014-07-17,0,-0.005670414022679459,-0.9843160876253149
2014-07-18,0,0.004687492589317633,0.7392943303101116
2014-07-21,0,-0.0016824998021555792,-0.3207060789806717
2014-07-22,0,0.004525970598902762,0.7124162172093161
2014-07-23,0,0.0015804056054989912,0.22225863039962523
2014-07-24,0,0.0005338916204859045,0.04811317083403734
2014-07-25,0,-0.0035405113411740353,-0.6298890215636015
2014-07-28,0,-5.927030339285544e-05,-0.05059210908573667
2014-07-29,0,-0.0010429889087286259,-0.21428808550145048
2014-07-30,0,-0.0009093904235371819,-0.19205659128913044
2014-07-31,0,-0.010751061880692003,-1.829762750350467
2014-08-01,0,-0.0031190390030223615,-0.5597537963561828
2014-08-04,0,0.00361156260018608,0.5602538921497281
2014-08-05,0,-0.003942950723378869,-0.6968570622825945
2014-08-06,0,-0.0011398402604639092,-0.23040466244072416
2014-08-07,0,-0.001998702154983967,-0.373323822114158
2014-08-08,0,0.002710205048932768,0.4102632305400238
2014-08-11,0,0.005543996909644078,0.88182117717427
2014-08-12,0,-0.001163078859045663,-0.23427168809698343
2014-08-13,0,0.005577089334463148,0.8873279316092665
2014-08-14,0,0.0024199385222747004,0.36196134599259083
2014-08-15,0,0.00018006713217745275,-0.01076509453502391
2014-08-18,0,0.005331502338274741,0.8464609571330224
2014-08-19,0,0.0028914498353727726,0.4404233211651546
2014-08-20,0,0.00018711828193181956,-0.009591745939568078
2014-08-21,0,0.0009003670550498221,0.10909662053999984
2014-08-22,0,-0.0015652212603318506,-0.30119030962110616
2014-08-25,0,0.0021458364504964413,0.3163493121915253
2014-08-26,0,0.0021825007010036314,0.32245043730369727
2014-08-27,0,0.0013031607684048318,0.17612362383557517
2014-08-28,0,-0.002126176866706775,-0.3945362880475986
2014-08-29,0,0.0022664819736738064,0.33642536504808634
2014-09-01,0,0.00022526552281908473,-0.003243843388233416
2014-09-02,0,-0.0006953650558363167,-0.1564416386456691
2014-09-03,0,0.0017590239266055518,0.25198166330830324
2014-09-04,0,-0.001681611194458399,-0.32055820996218265
2014-09-05,0,0.001338986383753782,0.18208519562392053
2014-09-08,0,-0.0013963275776098794,-0.2730855079495122
2014-09-09,0,-0.005052526406430047,-0.8814963217811974
2014-09-10,0,-0.002299090796484382,-0.42331008008252935
2014-09-11,0,0.0006824129012577118,0.07282789712119025
2014-09-12,0,-0.007308787490092272,-1.2569500939631297
2014-09-15,0,-0.003124519844569118,-0.560665837364363
2014-09-16,0,0.002279257394984724,0.33855126269225966
2014-09-17,0,0.0012627879084415317,0.16940536650411858
2014-09-18,0,7.665009665255295e-05,-0.02797423596677381
2014-09-19,0,-0.0010095395890201587,-0.20872194187011195
2014-09-22,0,-0.005974389222867249,-1.0348991679198245
2014-09-23,0,-0.004437768982931212,-0.7791974365587296
2014-09-24,0,0.0022711204933297926,0.3371972392406568
2014-09-25,0,-0.006679487842883336,-1.1522313058369567
2014-09-26,0,0.002444024536503997,0.3659693860925152
2014-09-29,0,-0.0030574969370272265,-0.5495128712287422
2014-09-30,0,-0.0034227133027291967,-0.6102868052199331
2014-10-01,0,-0.004854384067593365,-0.8485243891073281
2014-10-02,0,-0.0011021057325009797,-0.22412543750183075
2014-10-03,0,0.0036706195289917696,0.5700812773110171
2014-10-06,0,0.0017687890167349507,0.25360662592957417
2014-10-07,0,-0.005626550395562968,-0.9770169481854156
2014-10-08,0,0.005818618387703511,0.9275196429263955
2014-10-09,0,-0.005995127339616424,-1.038350100180194
2014-10-10,0,-0.00871076330197167,-1.4902462806896961
2014-10-13,0,-0.003109782632499314,-0.5582134873667857
2014-10-14,0,0.0034814147115532434,0.5385965954465475
2014-10-15,0,-0.0026813506065916926,-0.4869201333239674
2014-10-16,0,-0.000138074206558092,-0.06370549517402731
2014-10-17,0,0.005620324637620832,0.8945225146207474
2014-10-20,0,0.006164729752543207,0.9851144037743627
2014-10-21,0,0.008201952888662467,1.324119103527802
2014-10-22,0,-0.0017843708656317791,-0.3376579624906433
2014-10-23,0,0.004547715837536992,0.7160347398755696
2014-10-24,0,0.0018527563308223583,0.26757923089199787
2014-10-27,0,-0.00010751160377268088,-0.05861971649948873
2014-10-28,0,0.008550097938652523,1.3820522803359883
2014-10-29,0,0.0005307161652645442,0.04758475829796711
2014-10-30,0,0.002608399979959952,0.3933223288642993
2014-10-31,0,0.007225734877296252,1.1616712656009653
2014-11-03,0,-0.001307821686376598,-0.2583576597565528
2014-11-04,0,-0.0014275148361907464,-0.2782752326506952
2014-11-05,0,0.00038977477288068,0.024131365510105838
2014-11-06,0,-0.0008875652400633371,-0.18842476537893163
2014-11-07,0,-0.00027514099903866993,-0.08651413405467526
2014-11-10,0,0.0034575940329778176,0.5346327086021402
2014-11-11,0,-0.00047790328885116695,-0.12025485099457038
2014-11-12,0,-0.00018425217633913916,-0.07138975346822078
2014-11-13,0,-0.000738628713304701,-0.16364093996434736
2014-11-14,0,-0.001134475981275629,-0.2295120180252083
2014-11-17,0,-0.00169091941881373,-0.32210714770340015
2014-11-18,0,0.0034046348763075553,0.525820024960427
2014-11-19,0,-0.0026301524466262882,-0.4784004888435581
