date,method,n_synth_series,prefer_stress,ranking,port_ret,predicted_regime,vol_bucket,bucket
2017-11-29,mixed,0,True,stress,-1.6740312538661542e-05,0,low,calm
2017-11-30,mixed,0,True,stress,-0.001714513214800135,0,low,calm
2017-12-01,mixed,0,True,stress,-0.003479495911432659,0,low,calm
2017-12-04,mixed,0,True,stress,0.0004300556358335119,0,low,calm
2017-12-05,mixed,0,True,stress,-0.0059688110761460895,0,low,calm
2017-12-06,mixed,0,True,stress,-0.006257899298266897,0,low,calm
2017-12-07,mixed,0,True,stress,0.0037635634090107755,0,low,calm
2017-12-08,mixed,0,True,stress,0.005325777465076859,0,low,calm
2017-12-11,mixed,0,True,stress,0.003074374526658077,0,low,calm
2017-12-12,mixed,0,True,stress,-0.002523935656797816,0,low,calm
2017-12-13,mixed,0,True,stress,0.0031698308968374327,0,low,calm
2017-12-14,mixed,0,True,stress,-0.004481982212926535,0,low,calm
2017-12-15,mixed,0,True,stress,0.007604695405760232,0,low,calm
2017-12-18,mixed,0,True,stress,0.009308141682062206,0,low,calm
2017-12-19,mixed,0,True,stress,-0.003164559437344541,0,low,calm
2017-12-20,mixed,0,True,stress,0.0006448506878990743,0,low,calm
2017-12-21,mixed,0,True,stress,0.002657919934088576,0,low,calm
2017-12-22,mixed,0,True,stress,0.0010150074874473202,0,low,calm
2017-12-25,mixed,0,True,stress,4.6800708471758645e-06,0,low,calm
2017-12-26,mixed,0,True,stress,-0.0005252170489439619,0,low,calm
2017-12-27,mixed,0,True,stress,0.0021478851718951665,0,low,calm
2017-12-28,mixed,0,True,stress,0.004533135499034744,0,low,calm
2017-12-29,mixed,0,True,stress,-0.0033473927401133224,0,low,calm
2018-01-01,mixed,0,True,stress,-0.00023530260944786146,0,low,calm
2018-01-02,mixed,0,True,stress,0.011361616940341027,0,low,calm
2018-01-03,mixed,0,True,stress,0.004574722129554916,0,low,calm
2018-01-04,mixed,0,True,stress,0.004261963139012414,0,low,calm
2018-01-05,mixed,0,True,stress,0.005538574241699238,0,low,calm
2018-01-08,mixed,0,True,stress,0.0026900408143636766,0,low,calm
2018-01-09,mixed,0,True,stress,-0.00030791573191640885,0,low,calm
2018-01-10,mixed,0,True,stress,-0.0025879955682593827,0,low,calm
2018-01-11,mixed,0,True,stress,0.008244244203382725,0,low,calm
2018-01-12,mixed,0,True,stress,0.006291811311289532,0,low,calm
2018-01-15,mixed,0,True,stress,0.0006138474781156272,0,low,calm
2018-01-16,mixed,0,True,stress,-0.003634074175280879,0,low,calm
2018-01-17,mixed,0,True,stress,0.007442977156085389,0,low,calm
2018-01-18,mixed,0,True,stress,-0.0014351196868321225,0,low,calm
2018-01-19,mixed,0,True,stress,0.007333667894829671,0,low,calm
2018-01-22,mixed,0,True,stress,0.005993011247330132,0,low,calm
2018-01-23,mixed,0,True,stress,0.005410549424435061,0,low,calm
2017-11-01,regime,1,True,stress,-0.00106683526241814,0,low,calm
2017-11-02,regime,1,True,stress,0.0014985808785526354,0,low,calm
2017-11-03,regime,1,True,stress,-4.7906142644143905e-05,0,low,calm
2017-11-06,regime,1,True,stress,0.0016410422994732033,0,low,calm
2017-11-07,regime,1,True,stress,-0.004582227415809827,0,low,calm
2017-11-08,regime,1,True,stress,0.002015125981425971,0,low,calm
2017-11-09,regime,1,True,stress,-0.0043915978722712445,0,low,calm
2017-11-10,regime,1,True,stress,-0.0002854242953247364,0,low,calm
2017-11-13,regime,1,True,stress,-0.0013703243909010416,0,low,calm
2017-11-14,regime,1,True,stress,-0.001035096039928711,0,low,calm
2017-11-15,regime,1,True,stress,-0.0051929339664196165,0,low,calm
2017-11-16,regime,1,True,stress,0.010041355071169005,0,low,calm
2017-11-17,regime,1,True,stress,0.0018647645814810604,0,low,calm
2017-11-20,regime,1,True,stress,0.0033102659728602756,0,low,calm
2017-11-21,regime,1,True,stress,0.006309784536485191,0,low,calm
2017-11-22,regime,1,True,stress,0.0008844725495304351,0,low,calm
