seed,test_start,test_end,predicted_regime,realized_dominant_regime,forecast_correct,forecast_brier,vol_bucket,bucket,n_available_regime,n_hist_regime,prefer_stress,ranking,method,n_synth_series,n_train,n_synth_rows,used_synth_fill,sharpe,calmar,max_drawdown,VaR_5%,CVaR_5%,ann_mu,ann_sd,n_obs,status,max_weight_used,hhi
42,2018-04-18,2018-07-10,3,1,0,0.29472489662694085,high,calm,220,220,True,stress,mixed,5,357,105,False,1.8274587975915355,4.793354093391258,-0.03361923029943581,-0.008434030387269505,-0.011986093363435058,0.16114887517246404,0.08818194718526466,60,ok,0.29999999342511613,0.27999998390618497
42,2018-04-18,2018-07-10,3,1,0,0.29472489662694085,high,calm,220,220,True,stress,regime,20,640,420,False,1.8274587210689748,4.7933537661492505,-0.03361923120367827,-0.00843403049870084,-0.011986093428291376,0.16114886850519364,0.08818194722939042,60,ok,0.29999999155288354,0.27999998410323285
42,2018-04-18,2018-07-10,3,1,0,0.29472489662694085,high,calm,220,220,True,stress,mixed,20,672,420,False,1.8274587991407394,4.793354085542132,-0.03361923063075245,-0.008434030504247849,-0.01198609348702494,0.16114887649670045,0.0881819478351423,60,ok,0.29999999556289086,0.27999999094634326
42,2018-07-11,2018-10-02,0,0,1,0.09608839499438027,low,crisis,525,504,True,stress,regime,0,504,0,False,0.810119203413424,3.2046239278585933,-0.017864418194181608,-0.006765349777958769,-0.009154965704046118,0.05724874200234678,0.07066705956497531,60,ok,0.2999999786018472,0.2799997199267467
42,2018-07-11,2018-10-02,0,0,1,0.09608839499438027,low,crisis,525,504,True,stress,mixed,0,252,0,False,0.7612124245250826,2.6593202719564433,-0.020563057655545114,-0.0067502904721421664,-0.008788793272633325,0.054683756076800254,0.0718377082598425,60,ok,0.2999999980388208,0.27767558605783804
42,2018-07-11,2018-10-02,0,0,1,0.09608839499438027,low,crisis,525,504,True,stress,regime,1,525,21,False,0.8101193109479782,3.2046245371368993,-0.017864417872272997,-0.006765348308508923,-0.00915496609924643,0.057248751855153004,0.07066706234685627,60,ok,0.29999995225275705,0.2799997944993053
42,2018-07-11,2018-10-02,0,0,1,0.09608839499438027,low,crisis,525,504,True,stress,mixed,1,273,21,False,0.02705550776359759,0.07028663220818945,-0.029875224059468963,-0.007653154427718186,-0.010359840695844768,0.0020998288856051476,0.07761188235507474,60,ok,0.29999999031429264,0.27999996659279003
42,2018-07-11,2018-10-02,0,0,1,0.09608839499438027,low,crisis,525,504,True,stress,regime,5,609,105,False,0.6304913588685783,2.270188789524745,-0.020161701856204695,-0.007451017829352358,-0.00959003786260639,0.04577086953169614,0.07259555406727909,60,ok,0.29999999611774736,0.27999994914801296
42,2018-07-11,2018-10-02,0,0,1,0.09608839499438027,low,crisis,525,504,True,stress,mixed,5,357,105,False,-0.6494592497677993,-1.5567893571614195,-0.031821124282191415,-0.008300311407174686,-0.00962988102443793,-0.04953878761542641,0.07627697601217934,60,ok,0.2999999606736512,0.2799999025380721
42,2018-07-11,2018-10-02,0,0,1,0.09608839499438027,low,crisis,525,504,True,stress,regime,20,924,420,False,0.6304908718790846,2.270187238979072,-0.020161700226828616,-0.007451019338861024,-0.009590038797485064,0.04577083457106779,0.07259555469003794,60,ok,0.29999996159483916,0.2799999082293276
42,2018-07-11,2018-10-02,0,0,1,0.09608839499438027,low,crisis,525,504,True,stress,mixed,20,672,420,False,0.8101161841961161,3.2046084286509013,-0.01786444068438342,-0.006765347319011494,-0.009154968621832288,0.05724853719030919,0.07066707011552585,60,ok,0.29999998726368626,0.27999960481069375
42,2018-10-03,2018-12-25,0,3,0,1.062047809120505,low,crisis,771,504,True,stress,regime,0,504,0,False,-4.626064829320394,-4.521558742573476,-0.2030957144743638,-0.022310036864570636,-0.030496360366314163,-0.9183092033607663,0.1985076381853631,60,ok,0.29999997690042396,0.2799993704737635
42,2018-10-03,2018-12-25,0,3,0,1.062047809120505,low,crisis,771,504,True,stress,mixed,0,252,0,False,-4.387965097221741,-4.513139996625792,-0.19773599641736617,-0.026090588656264863,-0.030459827477994833,-0.8924102342038696,0.20337678500881945,60,ok,0.2999999726583169,0.2799990401033422
42,2018-10-03,2018-12-25,0,3,0,1.062047809120505,low,crisis,771,504,True,stress,regime,1,525,21,False,-4.512148804835716,-4.517577341517916,-0.20038056332599752,-0.024230102470809367,-0.030477930032944713,-0.9052346925621224,0.20062163986967213,60,ok,0.2999999925951924,0.2750004530107553
42,2018-10-03,2018-12-25,0,3,0,1.062047809120505,low,crisis,771,504,True,stress,mixed,1,273,21,False,-4.626070762656936,-4.5215589816201005,-0.20309588072634055,-0.022309932527646213,-0.030496363986895442,-0.9183100036282298,0.19850755657287178,60,ok,0.2999999952149162,0.2799999810231222
42,2018-10-03,2018-12-25,0,3,0,1.062047809120505,low,crisis,771,504,True,stress,regime,5,609,105,False,-4.387957421841993,-4.513140636358048,-0.1977359948806845,-0.02609075701711661,-0.030459833223790634,-0.8924103537667042,0.2033771680018,60,ok,0.29999993935171326,0.27999972887915947
42,2018-10-03,2018-12-25,0,3,0,1.062047809120505,low,crisis,771,504,True,stress,mixed,5,357,105,False,-4.387957932677122,-4.513140679597036,-0.19773608080382332,-0.026090750225422957,-0.03045985016229442,-0.8924107500998217,0.20337723464804416,60,ok,0.29999999059564464,0.279999975558852
42,2018-10-03,2018-12-25,0,3,0,1.062047809120505,low,crisis,771,504,True,stress,regime,20,924,420,False,-4.397218408893162,-4.491534375047607,-0.19793145935923662,-0.022626877607910767,-0.030419079259923498,-0.8890159536153496,0.20217689251399423,60,ok,0.2999999970336865,0.27999998919473057
42,2018-10-03,2018-12-25,0,3,0,1.062047809120505,low,crisis,771,504,True,stress,mixed,20,672,420,False,-4.397218385281164,-4.4915343645077135,-0.19793145511142907,-0.022626876800186324,-0.03041907830202849,-0.8890159324499995,0.20217688878628545,60,ok,0.2999999892903765,0.27999997577606506
42,2018-12-26,2019-03-19,3,4,0,0.29152077112285313,high,crisis,189,189,True,stress,regime,0,189,0,False,8.035075845703458,59.090762769682165,-0.0023875996576910863,-0.0008770942248642685,-0.0012845167237667372,0.14108508496159833,0.01755865005767678,60,ok,0.2999999993116709,0.2799999980679562
42,2018-12-26,2019-03-19,3,4,0,0.29152077112285313,high,crisis,189,189,True,stress,mixed,0,252,0,False,6.608211006661772,38.56381417551938,-0.006983920063171278,-0.002670010134873737,-0.004328927673707788,0.2693265955328188,0.040756355276989384,60,ok,0.29999991993218733,0.2799997143734379
42,2018-12-26,2019-03-19,3,4,0,0.29152077112285313,high,crisis,189,189,True,stress,regime,1,210,21,False,8.035077387495017,59.09077184796926,-0.0023875996493279983,-0.0008770942185956083,-0.001284516258068459,0.14108510614273215,0.01755864932456068,60,ok,0.29999998981755616,0.2799999765684279
42,2018-12-26,2019-03-19,3,4,0,0.29152077112285313,high,crisis,189,189,True,stress,mixed,1,273,21,False,6.024613837046909,35.90840692399653,-0.0223816585924157,-0.00744773971647874,-0.010538838397027446,0.8036897043704263,0.13340103218372779,60,ok,0.2999999974419813,0.2799999906945493
42,2018-12-26,2019-03-19,3,4,0,0.29152077112285313,high,crisis,189,189,True,stress,regime,5,294,105,False,6.546671854177885,26.160154159147403,-0.018335167046520717,-0.0051844037720165,-0.006995539381606505,0.47965079647070136,0.07326635688401015,60,ok,0.2999999431122005,0.2799997885334641
42,2018-12-26,2019-03-19,3,4,0,0.29152077112285313,high,crisis,189,189,True,stress,mixed,5,357,105,False,5.944080030696464,24.267190743755393,-0.031955315149915564,-0.008822186684411024,-0.012465935605627934,0.7754657280198174,0.130460176177836,60,ok,0.2999999822704423,0.2799999351908716
42,2018-12-26,2019-03-19,3,4,0,0.29152077112285313,high,crisis,189,189,True,stress,regime,20,609,420,False,5.6622141153588865,31.162730768146925,-0.02720331231031614,-0.007400202863111684,-0.014175180773598842,0.8477294975281988,0.14971696235024265,60,ok,0.29999995425097864,0.27999971078783153
42,2018-12-26,2019-03-19,3,4,0,0.29152077112285313,high,crisis,189,189,True,stress,mixed,20,672,420,False,6.02461389984304,35.90840484842397,-0.022381659796337994,-0.007447739612395972,-0.01053883838189585,0.803689701146599,0.13340103025814448,60,ok,0.29999999170469893,0.2799999561573723
42,2019-03-20,2019-06-11,0,2,0,0.17136565947541152,low,calm,553,504,True,stress,regime,0,504,0,False,0.2332414151591906,0.4217961499720618,-0.07262726653126272,-0.01493111015437142,-0.022145137983384643,0.030633901405881396,0.13133988826544085,60,ok,0.2999999966710846,0.2799999539598088
42,2019-03-20,2019-06-11,0,2,0,0.17136565947541152,low,calm,553,504,True,stress,mixed,0,252,0,False,1.01715060139007,2.311159380564455,-0.051008636739435564,-0.009689049420350879,-0.017747097580359278,0.11788908929015121,0.1159013120859785,60,ok,0.29999997680692725,0.27999992325380596
42,2019-03-20,2019-06-11,0,2,0,0.17136565947541152,low,calm,553,504,True,stress,regime,1,525,21,False,0.47827884069934884,0.9502460116373108,-0.0665252286244612,-0.013635279784767798,-0.02195185435393936,0.06321533317365452,0.1321725483009447,60,ok,0.29999999758601675,0.27999999179877766
42,2019-03-20,2019-06-11,0,2,0,0.17136565947541152,low,calm,553,504,True,stress,mixed,1,273,21,False,0.6620787625977257,1.4650744601510601,-0.05657390041234511,-0.011080526868154889,-0.019651039496758987,0.08288497660525636,0.12518899757492552,60,ok,0.29999994235208544,0.2799997952876654
42,2019-03-20,2019-06-11,0,2,0,0.17136565947541152,low,calm,553,504,True,stress,regime,5,609,105,False,0.2934615418361594,0.4634646145279789,-0.06513429539073667,-0.012403323362276753,-0.016312779632958605,0.030187441105819283,0.10286677060625898,60,ok,0.29999999826782636,0.2799999902638267
42,2019-03-20,2019-06-11,0,2,0,0.17136565947541152,low,calm,553,504,True,stress,mixed,5,357,105,False,0.5587865098181248,1.1536531296544323,-0.06220651277179656,-0.012524857297885284,-0.020951806261754257,0.07176473814407153,0.128429618258733,60,ok,0.29999998303223047,0.26034162266475847
